Idade;Sexo;Tipo de Assinatura;Valor da Assinatura;Modalidade;Cidade de Entrega;Nome do Bairro;Número Exemplares;Número Exemplares Entregues;Quantidade Parcelas Contrato;Data de Validade Inicial;Data de Validade Final
75;M;Combo;780;Anual;Nhandeara;Centro;156;17;12;27/02/2024 00:00;25/02/2025 00:00
51;M;Combo;780;Anual;Nova Aliança;A DEFINIR;156;17;12;27/02/2024 00:00;25/02/2025 00:00
51;M;Impressa;1669;Anual;Jaci;A DEFINIR;261;26;10;27/02/2024 00:00;25/02/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Cecap;261;25;12;28/02/2024 00:00;26/02/2025 00:00
86;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Ouro Verde;261;25;12;28/02/2024 00:00;26/02/2025 00:00
75;F;Combo;780;Anual;São José do Rio Preto;Vila Santa Tereza;156;16;12;28/02/2024 00:00;26/02/2025 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;25;12;28/02/2024 00:00;26/02/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Jardim Palmeiras;261;25;10;28/02/2024 00:00;26/02/2025 00:00
53;M;Combo;780;Anual;São José do Rio Preto;Pinheiros;156;16;10;28/02/2024 00:00;26/02/2025 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;25;10;28/02/2024 00:00;26/02/2025 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;25;10;28/02/2024 00:00;26/02/2025 00:00
71;F;Impressa;1669;Anual;São José do Rio Preto;Vila Fioresi;261;25;10;28/02/2024 00:00;26/02/2025 00:00
71;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;25;10;28/02/2024 00:00;26/02/2025 00:00
76;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Ouro Verde;261;25;10;28/02/2024 00:00;26/02/2025 00:00
61;M;Impressa;834,5;Semestral;São José do Rio Preto;Parque Industrial;128;25;4;28/02/2024 00:00;26/08/2024 00:00
64;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;25;12;28/02/2024 00:00;26/02/2025 00:00
63;F;Impressa;1669;Anual;São José do Rio Preto;Centro;261;25;10;28/02/2024 00:00;26/02/2025 00:00
44;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Nazareth;261;25;10;28/02/2024 00:00;26/02/2025 00:00
82;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Bordon;261;25;12;28/02/2024 00:00;26/02/2025 00:00
48;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Alegre;261;25;10;28/02/2024 00:00;26/02/2025 00:00
47;M;Impressa;1669;Anual;São José do Rio Preto;Eldorado;261;25;10;28/02/2024 00:00;26/02/2025 00:00
39;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Vale do Sol;261;25;12;28/02/2024 00:00;26/02/2025 00:00
74;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Maracanã;261;25;10;28/02/2024 00:00;26/02/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;25;10;28/02/2024 00:00;26/02/2025 00:00
61;M;Impressa;1669;Anual;São José do Rio Preto;Vila Zilda;261;25;12;28/02/2024 00:00;26/02/2025 00:00
66;M;Impressa;1669;Anual;São José do Rio Preto;Conjunto Habitacional Costa do Sol;261;25;12;28/02/2024 00:00;26/02/2025 00:00
44;M;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;25;10;28/02/2024 00:00;26/02/2025 00:00
44;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;25;12;28/02/2024 00:00;26/02/2025 00:00
64;M;Impressa;1669;Anual;São José do Rio Preto;Parque Quinta das Paineiras;261;25;11;28/02/2024 00:00;26/02/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Residencial Cidade Jardim;261;25;6;28/02/2024 00:00;26/02/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Jardim Herculano;261;25;11;28/02/2024 00:00;26/02/2025 00:00
78;F;Digital;1251,75;Anual;São José do Rio Preto;Centro;261;26;12;28/02/2024 00:00;26/02/2025 00:00
70;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Rio Preto;261;25;10;28/02/2024 00:00;26/02/2025 00:00
87;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Cidade Jardim;261;25;10;28/02/2024 00:00;26/02/2025 00:00
65;M;Impressa;1669;Anual;São José do Rio Preto;Fazenda Monte Alto (Zona Rural);261;25;12;28/02/2024 00:00;26/02/2025 00:00
77;M;Digital;1251,75;Anual;São José do Rio Preto;Boa Vista;261;26;6;28/02/2024 00:00;26/02/2025 00:00
83;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Redentor;261;25;10;28/02/2024 00:00;26/02/2025 00:00
77;F;Impressa;1669;Anual;São José do Rio Preto;Bosque da Felicidade;261;25;10;28/02/2024 00:00;26/02/2025 00:00
77;F;Combo;780;Anual;São José do Rio Preto;Parque da Cidadania;156;16;12;28/02/2024 00:00;26/02/2025 00:00
54;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;25;12;28/02/2024 00:00;26/02/2025 00:00
70;M;Impressa;1669;Anual;São José do Rio Preto;Vila Maceno;261;25;10;28/02/2024 00:00;26/02/2025 00:00
67;F;Impressa;1669;Anual;São José do Rio Preto;Estância Jóckei Club;261;25;12;28/02/2024 00:00;26/02/2025 00:00
53;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;25;8;28/02/2024 00:00;26/02/2025 00:00
54;M;Digital;1251,75;Anual;São José do Rio Preto;Parque Celeste;261;26;12;28/02/2024 00:00;26/02/2025 00:00
67;M;Impressa;1669;Anual;Jaci;Centro;261;25;10;28/02/2024 00:00;26/02/2025 00:00
76;F;Impressa;1669;Anual;São José do Rio Preto;Vila Anchieta;261;25;10;28/02/2024 00:00;26/02/2025 00:00
45;F;Impressa;1669;Anual;Mirassol;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
73;M;Impressa;1669;Anual;Bady Bassitt;Centro;261;25;10;28/02/2024 00:00;26/02/2025 00:00
73;M;Impressa;1669;Anual;Cedral;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
69;M;Impressa;1669;Anual;Bálsamo;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
68;M;Impressa;1669;Anual;Mirassol;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
42;F;Impressa;1669;Anual;Palestina;Centro;261;25;4;28/02/2024 00:00;26/02/2025 00:00
52;M;Combo;780;Anual;NEVES PAULISTA;A DEFINIR;156;16;12;28/02/2024 00:00;26/02/2025 00:00
52;M;Impressa;1669;Anual;Potirendaba;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
78;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;25;12;28/02/2024 00:00;26/02/2025 00:00
66;M;Impressa;1669;Anual;Mirassol;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
91;F;Impressa;1669;Anual;Ipiguá;A DEFINIR;261;25;10;28/02/2024 00:00;26/02/2025 00:00
43;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;25;10;28/02/2024 00:00;26/02/2025 00:00
43;F;Impressa;1669;Anual;Olímpia;A DEFINIR;261;24;10;28/02/2024 00:00;28/02/2025 00:00
48;F;Impressa;1669;Anual;NEVES PAULISTA;A DEFINIR;261;25;12;28/02/2024 00:00;26/02/2025 00:00
2024;J;Impressa;1669;Anual;Jaci;A DEFINIR;261;25;12;28/02/2024 00:00;26/02/2025 00:00
64;F;Impressa;1669;Anual;São José do Rio Preto;Higienópolis;261;24;12;29/02/2024 00:00;28/02/2025 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Yolanda;261;24;10;29/02/2024 00:00;28/02/2025 00:00
60;F;Digital;1251,75;Anual;São José do Rio Preto;Jardim Palmeiras;261;25;1;29/02/2024 00:00;28/02/2025 00:00
61;F;Digital;1251,75;Anual;São José do Rio Preto;Jardim Conceição;261;25;3;29/02/2024 00:00;28/02/2025 00:00
66;F;Impressa;1669;Anual;São José do Rio Preto;Jardim América;261;24;10;29/02/2024 00:00;28/02/2025 00:00
55;F;Impressa;1669;Anual;São José do Rio Preto;Conjunto Habitacional São José do Rio Preto;261;24;10;29/02/2024 00:00;28/02/2025 00:00
77;M;Digital;1251,75;Anual;São José do Rio Preto;Vila Toninho;261;25;6;29/02/2024 00:00;28/02/2025 00:00
2024;M;Impressa;1669;Anual;São José do Rio Preto;Roseiral;261;24;12;29/02/2024 00:00;28/02/2025 00:00
74;F;Impressa;1669;Anual;São José do Rio Preto;Vila Diniz;261;24;12;29/02/2024 00:00;28/02/2025 00:00
60;F;Impressa;1669;Anual;São José do Rio Preto;Parque Quinta das Paineiras;261;24;12;29/02/2024 00:00;28/02/2025 00:00
50;F;Impressa;1669;Anual;São José do Rio Preto;Vila Santa Cruz;261;24;12;29/02/2024 00:00;28/02/2025 00:00
68;F;Impressa;1669;Anual;São José do Rio Preto;Bosque da Felicidade;261;24;10;29/02/2024 00:00;28/02/2025 00:00
46;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;24;1;29/02/2024 00:00;28/02/2025 00:00
71;F;Impressa;1669;Anual;São José do Rio Preto;Jardim São Marco;261;24;10;29/02/2024 00:00;28/02/2025 00:00
71;F;Digital;1251,75;Anual;São José do Rio Preto;Distrito Industrial;261;25;6;29/02/2024 00:00;28/02/2025 00:00
37;M;Impressa;1669;Anual;São José do Rio Preto;Jardim dos Seixas;261;24;12;29/02/2024 00:00;28/02/2025 00:00
61;F;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial João da Silva;261;24;10;29/02/2024 00:00;28/02/2025 00:00
45;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Yolanda;261;24;12;29/02/2024 00:00;28/02/2025 00:00
45;F;Impressa;1669;Anual;São José do Rio Preto;São Francisco;261;24;12;29/02/2024 00:00;28/02/2025 00:00
82;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Santo Antônio;261;24;10;29/02/2024 00:00;28/02/2025 00:00
65;M;Impressa;1669;Anual;São José do Rio Preto;Vila Ipiranga;261;24;12;29/02/2024 00:00;28/02/2025 00:00
65;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Maria Lúcia;261;24;12;29/02/2024 00:00;28/02/2025 00:00
82;M;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;24;12;29/02/2024 00:00;28/02/2025 00:00
83;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Paulista;261;24;12;29/02/2024 00:00;28/02/2025 00:00
75;F;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Damha;261;24;11;29/02/2024 00:00;28/02/2025 00:00
75;F;Digital;625,88;Semestral;São José do Rio Preto;Vila Maceno;128;25;6;29/02/2024 00:00;28/08/2024 00:00
52;F;Digital;1251,75;Anual;São José do Rio Preto;Vila Maceno;261;25;12;29/02/2024 00:00;28/02/2025 00:00
52;F;Digital;1251,75;Anual;São José do Rio Preto;Parque Residencial Damha;261;25;12;29/02/2024 00:00;28/02/2025 00:00
46;M;Impressa;1669;Anual;Mirassol;A DEFINIR;261;24;12;29/02/2024 00:00;28/02/2025 00:00
54;F;Impressa;1669;Anual;Mirassol;A DEFINIR;261;24;10;29/02/2024 00:00;28/02/2025 00:00
47;F;Digital;1251,75;Anual;Tanabi;Centro;261;25;1;29/02/2024 00:00;28/02/2025 00:00
73;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;24;12;29/02/2024 00:00;28/02/2025 00:00
73;F;Impressa;1669;Anual;Mirassol;A DEFINIR;261;24;10;29/02/2024 00:00;28/02/2025 00:00
79;M;Digital;1251,75;Anual;São José do Rio Preto;Residencial Caetano;261;25;1;29/02/2024 00:00;28/02/2025 00:00
2024;M;Impressa;834,5;Semestral;São José do Rio Preto;Residencial Marcia;128;24;6;29/02/2024 00:00;26/08/2024 00:00
66;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;24;12;29/02/2024 00:00;28/02/2025 00:00
51;F;Impressa;1669;Anual;São José do Rio Preto;QUINTA DO LAGO;261;24;10;29/02/2024 00:00;28/02/2025 00:00
78;F;Impressa;834,5;Semestral;Cajobi;A DEFINIR;128;24;6;29/02/2024 00:00;26/08/2024 00:00
69;M;Impressa;1669;Anual;Monte Aprazível;A DEFINIR;261;24;10;29/02/2024 00:00;28/02/2025 00:00
2024;J;Digital;1251,75;Anual;Bady Bassitt;PORTAL DO SUL;261;25;12;29/02/2024 00:00;28/02/2025 00:00
63;F;Impressa;1669;Anual;Cedral;A DEFINIR;261;24;10;29/02/2024 00:00;28/02/2025 00:00
63;F;Impressa;1669;Anual;Itajobi;A DEFINIR;261;24;12;29/02/2024 00:00;28/02/2025 00:00
79;F;Impressa;1669;Anual;Jaci;RESIENCIAL EMANUELA;261;24;12;29/02/2024 00:00;28/02/2025 00:00
44;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;12;02/03/2024 00:00;01/03/2025 00:00
82;M;Impressa;1669;Anual;São José do Rio Preto;Vila Imperial;261;23;12;02/03/2024 00:00;01/03/2025 00:00
69;M;Impressa;1669;Anual;São José do Rio Preto;Vila Diniz;261;23;12;02/03/2024 00:00;01/03/2025 00:00
43;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Congonhas;261;23;12;02/03/2024 00:00;01/03/2025 00:00
58;F;Impressa;834,5;Semestral;São José do Rio Preto;Vila Dório;128;23;6;02/03/2024 00:00;28/08/2024 00:00
71;M;Combo;720;Anual;São José do Rio Preto;Jardim Bordon;104;10;12;02/03/2024 00:00;01/03/2025 00:00
78;M;Impressa;1669;Anual;Catanduva;Centro;261;23;11;02/03/2024 00:00;01/03/2025 00:00
78;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Maracanã;261;23;11;02/03/2024 00:00;01/03/2025 00:00
67;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Comendador Mancor Daud;261;23;11;02/03/2024 00:00;01/03/2025 00:00
67;M;Combo;720;Anual;São José do Rio Preto;Vila Boa Esperança;104;10;12;02/03/2024 00:00;28/02/2025 00:00
81;M;Impressa;1669;Anual;São José do Rio Preto;Vila Anchieta;261;23;11;02/03/2024 00:00;01/03/2025 00:00
81;M;Impressa;1669;Anual;São José do Rio Preto;Vila Zilda;261;23;12;02/03/2024 00:00;01/03/2025 00:00
52;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;10;02/03/2024 00:00;01/03/2025 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Distrito Industrial;261;23;11;02/03/2024 00:00;01/03/2025 00:00
64;F;Combo;720;Anual;São José do Rio Preto;Jardim Tarraf II;104;10;12;02/03/2024 00:00;28/02/2025 00:00
64;F;Impressa;1669;Anual;São José do Rio Preto;Vila Diniz;261;23;10;02/03/2024 00:00;01/03/2025 00:00
41;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Palmeiras;261;23;10;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Parque Estoril;261;23;12;02/03/2024 00:00;01/03/2025 00:00
76;F;Combo;720;Anual;São José do Rio Preto;São Francisco;104;10;12;02/03/2024 00:00;28/02/2025 00:00
86;F;Combo;720;Anual;São José do Rio Preto;Parque Estoril;104;10;12;02/03/2024 00:00;28/02/2025 00:00
86;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Panorama;261;23;12;02/03/2024 00:00;01/03/2025 00:00
83;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Tangará;261;23;1;02/03/2024 00:00;01/03/2025 00:00
84;F;Impressa;1669;Anual;São José do Rio Preto;Vila Ercília;261;23;10;02/03/2024 00:00;01/03/2025 00:00
77;M;Impressa;1669;Anual;São José do Rio Preto;Conjunto Habitacional Cristo Rei;261;23;10;02/03/2024 00:00;01/03/2025 00:00
45;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Rio Preto;261;23;11;02/03/2024 00:00;01/03/2025 00:00
32;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Maracanã;261;23;12;02/03/2024 00:00;01/03/2025 00:00
76;F;Impressa;1669;Anual;São José do Rio Preto;Vila Santa Cruz;261;23;10;02/03/2024 00:00;01/03/2025 00:00
74;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Redentor;261;23;12;02/03/2024 00:00;01/03/2025 00:00
65;M;Combo;720;Anual;São José do Rio Preto;Vila Ipiranga;104;10;12;02/03/2024 00:00;01/03/2025 00:00
65;M;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;23;8;02/03/2024 00:00;01/03/2025 00:00
88;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;23;12;02/03/2024 00:00;01/03/2025 00:00
52;M;Combo;720;Anual;São José do Rio Preto;Jardim Bordon;104;10;1;02/03/2024 00:00;01/03/2025 00:00
49;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;23;3;02/03/2024 00:00;01/03/2025 00:00
49;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;1;02/03/2024 00:00;01/03/2025 00:00
82;M;Combo;360;Semestral;São José do Rio Preto;Centro;52;10;3;02/03/2024 00:00;30/08/2024 00:00
64;F;Impressa;1669;Anual;São José do Rio Preto;Jardim América;261;23;12;02/03/2024 00:00;01/03/2025 00:00
64;F;Impressa;1669;Anual;São José do Rio Preto;Vila Aurora;261;23;12;02/03/2024 00:00;01/03/2025 00:00
75;F;Impressa;1669;Anual;São José do Rio Preto;Vila Nossa Senhora Aparecida;261;23;10;02/03/2024 00:00;01/03/2025 00:00
81;M;Impressa;1669;Anual;São José do Rio Preto;Vila Goyos;261;23;12;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Vila Diniz;261;23;12;02/03/2024 00:00;01/03/2025 00:00
38;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Ana Célia;261;23;10;02/03/2024 00:00;01/03/2025 00:00
38;M;Combo;720;Anual;São José do Rio Preto;Jardim Panorama;104;10;12;02/03/2024 00:00;01/03/2025 00:00
74;M;Impressa;1669;Anual;São José do Rio Preto;Estância Jóckei Club;261;22;10;02/03/2024 00:00;03/03/2025 00:00
74;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;1;02/03/2024 00:00;01/03/2025 00:00
54;F;Impressa;1669;Anual;São José do Rio Preto;Vila Maceno;261;23;12;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Vila Zilda;261;23;12;02/03/2024 00:00;01/03/2025 00:00
85;M;Impressa;1669;Anual;São José do Rio Preto;Parque Belvedere;261;23;11;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Parque Belvedere;261;23;12;02/03/2024 00:00;01/03/2025 00:00
47;F;Combo;720;Anual;São José do Rio Preto;Vila Ercília;104;10;12;02/03/2024 00:00;28/02/2025 00:00
83;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Urano;261;23;12;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Vila São Judas Tadeu;261;23;12;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Jardim Vale do Sol;261;23;12;02/03/2024 00:00;01/03/2025 00:00
85;F;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;23;10;02/03/2024 00:00;01/03/2025 00:00
84;M;Digital;1251,75;Anual;São José do Rio Preto;Parque Residencial Comendador Mancor Daud;261;24;12;02/03/2024 00:00;01/03/2025 00:00
84;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;12;02/03/2024 00:00;01/03/2025 00:00
87;F;Combo;720;Anual;São José do Rio Preto;Loteamento Parque dos Pássaros;104;10;12;02/03/2024 00:00;01/03/2025 00:00
83;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;23;11;02/03/2024 00:00;01/03/2025 00:00
2024;J;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;11;02/03/2024 00:00;01/03/2025 00:00
65;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;23;3;02/03/2024 00:00;01/03/2025 00:00
83;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Macedo Teles I;261;23;10;02/03/2024 00:00;01/03/2025 00:00
82;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;23;11;02/03/2024 00:00;01/03/2025 00:00
80;F;Impressa;834,5;Semestral;São José do Rio Preto;Jardim Tarraf;128;23;6;02/03/2024 00:00;28/08/2024 00:00
71;F;Impressa;1669;Anual;Mirassol;Centro;261;23;10;02/03/2024 00:00;01/03/2025 00:00
64;M;Combo;720;Anual;São José do Rio Preto;Vila Maceno;104;10;6;02/03/2024 00:00;01/03/2025 00:00
64;M;Combo;720;Anual;São José do Rio Preto;Parque Residencial Damha;104;10;12;02/03/2024 00:00;01/03/2025 00:00
47;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Arroyo;261;23;11;02/03/2024 00:00;01/03/2025 00:00
98;F;Digital;1251,75;Anual;São José do Rio Preto;Residencial Marcia;261;24;1;02/03/2024 00:00;01/03/2025 00:00
98;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;23;12;02/03/2024 00:00;01/03/2025 00:00
38;M;Combo;360;Semestral;Mirassol;Centro;52;10;6;02/03/2024 00:00;30/08/2024 00:00
53;M;Impressa;1669;Anual;Mirassol;A DEFINIR;261;23;11;02/03/2024 00:00;01/03/2025 00:00
68;M;Combo;180;Trimestral;Nova Granada;A DEFINIR;26;10;1;02/03/2024 00:00;31/05/2024 00:00
65;F;Combo;720;Anual;Palestina;A DEFINIR;104;10;12;02/03/2024 00:00;01/03/2025 00:00
83;F;Impressa;1669;Anual;Uchoa;A DEFINIR;261;23;11;02/03/2024 00:00;01/03/2025 00:00
83;F;Combo;360;Semestral;Catiguá;SAO SEBASTIÃO;52;10;6;02/03/2024 00:00;30/08/2024 00:00
29;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Damha;261;23;11;02/03/2024 00:00;01/03/2025 00:00
27;M;Impressa;1669;Anual;Monte Aprazível;A DEFINIR;261;23;5;02/03/2024 00:00;01/03/2025 00:00
62;M;Combo;720;Anual;Guapiaçu;MONTE CARLO;104;10;12;02/03/2024 00:00;28/02/2025 00:00
71;M;Impressa;1669;Anual;Mirassol;JARDIM MARILU;261;23;10;02/03/2024 00:00;01/03/2025 00:00
47;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;23;10;02/03/2024 00:00;01/03/2025 00:00
48;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Damha;261;23;12;02/03/2024 00:00;01/03/2025 00:00
48;M;Impressa;1669;Anual;Bálsamo;A DEFINIR;261;23;10;02/03/2024 00:00;01/03/2025 00:00
78;M;Impressa;1669;Anual;Icém;A DEFINIR;261;23;10;02/03/2024 00:00;01/03/2025 00:00
84;M;Impressa;1669;Anual;Olímpia;A DEFINIR;261;23;10;02/03/2024 00:00;01/03/2025 00:00
95;F;Combo;720;Anual;São José do Rio Preto;AUFERVILLE 5;104;10;6;02/03/2024 00:00;28/02/2025 00:00
92;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Palmeiras;261;22;10;03/03/2024 00:00;03/03/2025 00:00
69;F;Impressa;1669;Anual;São José do Rio Preto;Jardim São Marco;261;22;10;03/03/2024 00:00;03/03/2025 00:00
79;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;22;10;03/03/2024 00:00;03/03/2025 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Vila Imperial;261;22;10;03/03/2024 00:00;03/03/2025 00:00
80;F;Impressa;1669;Anual;São José do Rio Preto;Vila Imperial;261;22;12;03/03/2024 00:00;03/03/2025 00:00
45;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Vivendas;261;22;12;03/03/2024 00:00;03/03/2025 00:00
45;M;Impressa;1669;Anual;São José do Rio Preto;Santos Dumont;261;22;12;03/03/2024 00:00;03/03/2025 00:00
56;M;Impressa;1669;Anual;São José do Rio Preto;Vila Itália;261;22;11;03/03/2024 00:00;03/03/2025 00:00
42;F;Impressa;1669;Anual;São José do Rio Preto;Jardim dos Seixas;261;22;10;03/03/2024 00:00;03/03/2025 00:00
57;M;Impressa;1669;Anual;São José do Rio Preto;Pinheiros;261;22;10;03/03/2024 00:00;03/03/2025 00:00
37;M;Impressa;1669;Anual;São José do Rio Preto;Vila Falavina;261;22;12;03/03/2024 00:00;03/03/2025 00:00
51;F;Impressa;1669;Anual;São José do Rio Preto;Vila Redentora;261;22;10;03/03/2024 00:00;03/03/2025 00:00
51;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Bordon;261;22;10;03/03/2024 00:00;03/03/2025 00:00
74;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Alegre;261;22;10;03/03/2024 00:00;03/03/2025 00:00
